wall_time_s,mode,can_id,input_x,input_y,intent_class,intent_heading_deg,supervisor_decision,reason,would_output_x,would_output_y,forwarded_x,forwarded_y,map_age_ms,round_trip_ms,envelope_age_ms,interval_ms,forwarded_to_controller,forwarded_to_joystick,transform_errors
1788384176.345664,enforce,02000200,-2,-94,reverse,178.781,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,181.950,50.008,30.028,10.007,430,404,0
1788384176.355667,enforce,02000200,-2,-94,reverse,178.781,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,181.950,50.008,40.034,10.003,432,405,0
1788384176.365663,enforce,02000200,-2,-94,reverse,178.781,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,32.162,49.996,0.064,9.988,433,405,0
1788384176.375660,enforce,02000200,-2,-94,reverse,178.781,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,32.162,49.996,10.083,10.005,435,405,0
1788384176.385661,enforce,02000200,-2,-94,reverse,178.781,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,32.162,49.996,20.033,10.001,436,406,0
1788384176.395667,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,32.162,49.996,30.036,10.006,437,406,0
1788384176.405668,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,32.162,49.996,40.033,10.001,438,407,0
1788384176.415672,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,82.398,40.013,0.061,10.004,439,407,0
1788384176.425663,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,82.398,40.013,10.067,9.991,441,408,0
1788384176.435688,enforce,02000200,-2,-95,reverse,178.794,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,82.398,40.013,20.037,10.025,442,409,0
1788384176.445694,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,82.398,40.013,30.039,9.998,443,409,0
1788384176.455687,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,82.398,40.013,40.036,10.001,445,411,0
1788384176.465672,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,32.165,40.007,0.059,9.985,446,412,0
1788384176.475682,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,32.165,40.007,10.093,10.010,448,412,0
1788384176.485700,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,32.165,40.007,20.058,10.017,449,413,0
1788384176.495696,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,32.165,40.007,30.052,9.997,450,413,0
1788384176.505691,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,32.165,40.007,40.048,9.995,451,414,0
1788384176.515702,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,82.306,40.020,0.061,10.010,452,414,0
1788384176.525692,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,82.306,40.020,10.071,9.991,454,414,0
1788384176.535710,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,82.306,40.020,20.035,10.017,455,415,0
1788384176.545723,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,82.306,40.020,30.050,10.013,456,415,0
1788384176.555701,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,82.306,40.020,40.026,9.978,458,416,0
1788384176.565696,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,132.324,40.001,0.058,9.995,459,416,0
1788384176.575693,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,132.324,40.001,10.021,9.997,461,416,0
1788384176.585713,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,132.324,40.001,20.095,10.019,462,417,0
1788384176.595727,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,132.324,40.001,30.053,10.006,463,417,0
1788384176.605695,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,132.324,40.001,40.026,9.977,464,418,0
1788384176.615697,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,183.315,29.983,0.058,10.002,465,418,0
1788384176.625705,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,183.315,29.983,10.036,10.009,467,418,0
1788384176.635723,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,183.315,29.983,20.105,10.017,468,419,0
1788384176.645733,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,183.315,29.983,30.061,10.010,469,419,0
1788384176.655713,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,183.315,29.983,40.039,9.980,471,420,0
1788384176.665733,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,29.343,30.008,0.058,10.019,472,420,0
1788384176.675714,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,29.343,30.008,10.005,9.982,474,420,0
1788384176.685726,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,29.343,30.008,20.069,10.012,475,422,0
1788384176.695720,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,29.343,30.008,30.011,9.994,476,422,0
1788384176.705708,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,29.343,30.008,40.001,9.988,477,424,0
1788384176.715726,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,79.601,29.998,0.057,10.018,478,425,0
1788384176.725712,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,79.601,29.998,10.015,9.986,481,425,0
1788384176.735720,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,79.601,29.998,20.021,10.008,482,426,0
1788384176.745745,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,79.601,29.998,30.093,10.025,483,427,0
1788384176.755720,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,79.601,29.998,40.021,9.975,485,429,0
1788384176.765740,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.044,19.992,0.057,10.020,486,429,0
1788384176.775722,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.044,19.992,10.004,9.982,488,429,0
1788384176.785731,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.044,19.992,20.012,10.009,489,430,0
1788384176.795733,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.044,19.992,30.013,10.002,490,430,0
1788384176.805722,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.044,19.992,40.053,9.989,491,431,0
1788384176.815745,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,81.192,69.999,0.058,10.023,492,431,0
1788384176.825734,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,81.192,69.999,10.016,9.989,494,431,0
1788384176.835734,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,81.192,69.999,20.013,10.000,495,432,0
1788384176.845767,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,81.192,69.999,30.041,10.034,496,432,0
1788384176.855732,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,81.192,69.999,40.051,9.965,498,433,0
1788384176.865757,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,131.044,60.031,0.059,10.016,499,433,0
1788384176.875744,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,131.044,60.031,10.019,9.995,501,433,0
1788384176.885738,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,131.044,60.031,20.013,9.994,502,434,0
1788384176.895753,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,131.044,60.031,30.022,10.015,503,434,0
1788384176.905736,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,131.044,60.031,40.052,9.983,504,435,0
1788384176.915751,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,181.161,60.020,0.058,10.015,505,435,0
1788384176.925746,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,181.161,60.020,10.016,9.996,507,435,0
1788384176.935748,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,181.161,60.020,20.023,10.001,508,436,0
1788384176.945791,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,181.161,60.020,30.056,10.035,509,436,0
1788384176.955754,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,181.161,60.020,40.072,9.972,511,438,0
1788384176.965758,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.932,60.026,0.058,10.004,512,439,0
1788384176.975757,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.932,60.026,10.023,9.999,514,439,0
1788384176.985750,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.932,60.026,20.012,9.993,515,440,0
1788384176.995760,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.932,60.026,30.019,10.010,516,440,0
1788384177.005749,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.932,60.026,40.008,9.989,517,441,0
1788384177.015770,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,82.286,60.010,0.111,10.012,518,441,0
1788384177.025769,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,82.286,60.010,10.055,10.008,520,441,0
1788384177.035761,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,82.286,60.010,20.019,9.991,521,442,0
1788384177.045794,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,82.286,60.010,30.050,10.033,522,442,0
1788384177.055767,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,82.286,60.010,40.023,9.973,524,443,0
1788384177.065764,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,32.000,50.003,0.112,9.997,525,443,0
1788384177.075780,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,32.000,50.003,10.090,10.016,527,443,0
1788384177.085766,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,32.000,50.003,20.027,9.986,528,444,0
1788384177.095781,enforce,02000200,0,-96,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,32.000,50.003,30.035,10.016,529,444,0
1788384177.105778,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,0,-65,0,-65,32.000,50.003,40.033,9.997,530,445,0
1788384177.115783,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,0,-65,0,-65,82.138,50.019,0.110,10.005,531,445,0
1788384177.125834,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,82.138,50.019,10.158,10.051,533,446,0
1788384177.135782,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,0,-65,0,-65,82.138,50.019,20.018,9.948,534,446,0
1788384177.145791,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,0,-65,0,-65,82.138,50.019,30.025,10.009,535,446,0
1788384177.155783,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,0,-65,0,-65,82.138,50.019,40.024,9.991,537,447,0
1788384177.165769,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,30.851,49.986,0.061,9.986,538,447,0
1788384177.175825,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,30.851,49.986,10.188,10.056,540,448,0
1788384177.185795,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,30.851,49.986,20.051,9.970,541,448,0
1788384177.195801,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,30.851,49.986,30.108,10.006,542,448,0
1788384177.205800,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,30.851,49.986,40.057,9.998,543,450,0
1788384177.215794,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,80.941,39.917,0.059,9.994,544,451,0
1788384177.225816,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,80.941,39.917,10.050,10.021,546,452,0
1788384177.235804,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,80.941,39.917,20.083,9.988,547,452,0
1788384177.245818,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,80.941,39.917,30.047,10.015,548,453,0
1788384177.255802,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,80.941,39.917,40.029,9.983,550,454,0
1788384177.265807,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,130.803,30.007,0.064,10.005,551,454,0
1788384177.275811,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,130.803,30.007,10.031,10.004,553,455,0
1788384177.285798,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,130.803,30.007,20.010,9.987,554,455,0
1788384177.295808,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,130.803,30.007,30.069,10.010,555,455,0
1788384177.305821,enforce,02000200,-1,-96,reverse,179.403,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,130.803,30.007,40.034,10.013,556,456,0
1788384177.315844,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,181.058,80.059,0.127,10.024,557,457,0
1788384177.325797,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,181.058,80.059,9.964,9.953,559,458,0
1788384177.335801,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,181.058,80.059,19.961,10.003,560,458,0
1788384177.345810,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,181.058,80.059,30.019,10.009,561,458,0
1788384177.355816,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,181.058,80.059,39.983,10.006,563,459,0
1788384177.365803,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,31.774,19.995,0.057,9.987,564,459,0
1788384177.375801,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.774,19.995,10.027,9.998,566,460,0
1788384177.385824,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,31.774,19.995,20.042,10.023,567,460,0
1788384177.395818,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.774,19.995,30.087,9.986,568,460,0
1788384177.405818,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.774,19.995,40.040,10.008,569,461,0
1788384177.415831,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,82.035,70.025,0.060,10.012,570,462,0
1788384177.425810,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,82.035,70.025,10.005,9.980,572,463,0
1788384177.435823,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,82.035,70.025,20.011,10.013,573,463,0
1788384177.445839,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,82.035,70.025,30.172,10.016,574,464,0
1788384177.455830,enforce,02000200,-1,-95,reverse,179.397,SLOW,reverse_unmonitored_slow,-1,-65,-1,-65,82.035,70.025,40.067,9.990,576,465,0
1788384177.465823,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.809,19.967,0.058,9.994,577,466,0
1788384177.475815,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.809,19.967,10.021,9.992,579,467,0
1788384177.485842,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.809,19.967,20.038,10.019,580,467,0
1788384177.495828,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.809,19.967,30.031,9.994,581,467,0
1788384177.505826,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.809,19.967,40.079,9.998,582,468,0
1788384177.515837,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,82.083,69.974,0.059,10.003,583,468,0
1788384177.525824,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,82.083,69.974,10.022,9.995,585,469,0
1788384177.535844,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,82.083,69.974,20.034,10.020,586,469,0
1788384177.545843,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,82.083,69.974,30.032,9.999,587,469,0
1788384177.555833,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,82.083,69.974,40.072,9.990,589,470,0
1788384177.565848,enforce,02000200,0,-94,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.483,60.014,0.058,10.006,590,470,0
1788384177.575827,enforce,02000200,0,-94,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.483,60.014,10.013,9.988,592,471,0
1788384177.585846,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.483,60.014,20.025,10.020,593,471,0
1788384177.595840,enforce,02000200,0,-95,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.483,60.014,30.017,9.994,594,471,0
1788384177.605837,enforce,02000200,0,-94,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.483,60.014,40.064,9.996,595,472,0
1788384177.615849,enforce,02000200,0,-94,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,81.835,60.019,0.058,10.012,596,472,0
1788384177.625838,enforce,02000200,0,-94,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,81.835,60.019,10.015,9.990,598,473,0
1788384177.635856,enforce,02000200,0,-94,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,81.835,60.019,20.026,10.018,599,473,0
1788384177.645865,enforce,02000200,0,-93,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,81.835,60.019,30.033,10.008,600,473,0
1788384177.655846,enforce,02000200,0,-93,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,81.835,60.019,40.065,9.982,602,474,0
1788384177.665861,enforce,02000200,0,-90,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,131.697,60.020,0.058,10.006,603,474,0
1788384177.675855,enforce,02000200,0,-88,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,131.697,60.020,10.028,10.003,605,476,0
1788384177.685860,enforce,02000200,0,-87,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,131.697,60.020,20.027,10.005,606,476,0
1788384177.695865,enforce,02000200,0,-86,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,131.697,60.020,30.032,10.006,607,477,0
1788384177.705864,enforce,02000200,0,-85,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,131.697,60.020,40.078,9.999,608,479,0
1788384177.715868,enforce,02000200,0,-85,reverse,-180.000,SLOW,reverse_unmonitored_slow,0,-65,0,-65,181.935,60.024,0.056,10.004,609,479,0
1788384177.726545,enforce,02000200,-1,-85,reverse,179.326,SLOW,reverse_unmonitored_slow,0,-65,0,-65,181.935,60.024,10.701,10.677,612,480,0
1788384177.735862,enforce,02000200,-1,-84,reverse,179.318,SLOW,reverse_unmonitored_slow,0,-65,0,-65,181.935,60.024,20.021,9.316,613,481,0
1788384177.745882,enforce,02000200,-2,-84,reverse,178.636,SLOW,reverse_unmonitored_slow,0,-65,0,-65,181.935,60.024,30.032,10.012,614,481,0
1788384177.755861,enforce,02000200,-2,-83,reverse,178.620,SLOW,reverse_unmonitored_slow,0,-65,0,-65,181.935,60.024,40.019,9.988,616,482,0
1788384177.765870,enforce,02000200,-1,-83,reverse,179.310,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.142,60.008,0.107,10.009,617,483,0
1788384177.776444,enforce,02000200,-2,-83,reverse,178.620,SLOW,reverse_unmonitored_slow,0,-65,0,-65,31.142,60.008,10.599,10.574,619,484,0
